Entity,Day,Average surface temperature
Pakistan,2/15/1991,20.289203999999998
Pakistan,3/15/1991,25.849195
Pakistan,4/15/1991,30.607687
Pakistan,5/15/1991,35.229378
Pakistan,6/15/1991,38.94079000000001
Pakistan,7/15/1991,39.391465999999994
Pakistan,8/15/1991,37.818349999999995
Pakistan,9/15/1991,35.083641
Pakistan,10/15/1991,29.284237
Pakistan,11/15/1991,24.285155
Pakistan,12/15/1991,21.071506499999998
Pakistan,1/15/1992,18.953502999999998
Pakistan,2/15/1992,20.312759
Pakistan,3/15/1992,24.792518
Pakistan,4/15/1992,29.870655
Pakistan,5/15/1992,35.211065
Pakistan,6/15/1992,39.463934
Pakistan,7/15/1992,38.09067
Pakistan,8/15/1992,36.69445
Pakistan,9/15/1992,33.976274000000004
Pakistan,10/15/1992,29.897614
Pakistan,11/15/1992,24.784508
Pakistan,12/15/1992,21.408983
Pakistan,1/15/1993,18.222876
Pakistan,2/15/1993,23.431088000000003
Pakistan,3/15/1993,24.970627999999998
Pakistan,4/15/1993,32.068467999999996
Pakistan,5/15/1993,37.567936
Pakistan,6/15/1993,39.25581699999999
Pakistan,7/15/1993,38.306744
Pakistan,8/15/1993,38.162758
Pakistan,9/15/1993,35.882282000000004
Pakistan,10/15/1993,30.097963
Pakistan,11/15/1993,25.62847
Pakistan,12/15/1993,20.748168
Pakistan,1/15/1994,19.153261999999998
Pakistan,2/15/1994,20.372084
Pakistan,3/15/1994,27.886444
Pakistan,4/15/1994,30.468239
Pakistan,5/15/1994,36.83821
Pakistan,6/15/1994,39.69245
Pakistan,7/15/1994,37.405075
Pakistan,8/15/1994,37.102793
Pakistan,9/15/1994,33.594804999999994
Pakistan,10/15/1994,29.587329999999998
Pakistan,11/15/1994,25.867649999999998
Pakistan,12/15/1994,19.799481
Pakistan,1/15/1995,18.359378
Pakistan,2/15/1995,21.506342
Pakistan,3/15/1995,25.107135999999997
Pakistan,4/15/1995,30.4507
Pakistan,5/15/1995,36.580061
Pakistan,6/15/1995,39.50264
Pakistan,7/15/1995,38.350239
Pakistan,8/15/1995,37.359728000000004
Pakistan,9/15/1995,35.449953
Pakistan,10/15/1995,30.929037
Pakistan,11/15/1995,24.492692
Pakistan,12/15/1995,19.479236999999998
Pakistan,1/15/1996,17.6478806
Pakistan,2/15/1996,21.817166
Pakistan,3/15/1996,27.321587
Pakistan,4/15/1996,32.531897
Pakistan,5/15/1996,35.51037
Pakistan,6/15/1996,38.164356
Pakistan,7/15/1996,38.671059
Pakistan,8/15/1996,37.442831
Pakistan,9/15/1996,36.147819999999996
Pakistan,10/15/1996,29.76592
Pakistan,11/15/1996,23.2915745
Pakistan,12/15/1996,19.303944
Pakistan,1/15/1997,18.086962
Pakistan,2/15/1997,21.01753
Pakistan,3/15/1997,25.262117000000003
Pakistan,4/15/1997,30.083416
Pakistan,5/15/1997,34.364183
Pakistan,6/15/1997,37.808336
Pakistan,7/15/1997,39.45016
Pakistan,8/15/1997,37.54954000000001
Pakistan,9/15/1997,35.87295
Pakistan,10/15/1997,29.325585999999998
Pakistan,11/15/1997,23.769675
Pakistan,12/15/1997,19.065862
Pakistan,1/15/1998,18.469988999999998
Pakistan,2/15/1998,20.816824
Pakistan,3/15/1998,25.662329
Pakistan,4/15/1998,32.9225
Pakistan,5/15/1998,37.041056
Pakistan,6/15/1998,38.76556599999999
Pakistan,7/15/1998,39.114853000000004
Pakistan,8/15/1998,38.758802
Pakistan,9/15/1998,35.951437
Pakistan,10/15/1998,31.6576
Pakistan,11/15/1998,25.345064
Pakistan,12/15/1998,21.973249000000003
Pakistan,1/15/1999,18.731282
Pakistan,2/15/1999,22.248006
Pakistan,3/15/1999,26.593404999999997
Pakistan,4/15/1999,33.472374
Pakistan,5/15/1999,36.790651
Pakistan,6/15/1999,39.116411
Pakistan,7/15/1999,39.04679
Pakistan,8/15/1999,37.400026
Pakistan,9/15/1999,36.0858
Pakistan,10/15/1999,31.696236
Pakistan,11/15/1999,25.921885500000002
Pakistan,12/15/1999,20.247514000000002
Pakistan,1/15/2000,19.067939
Pakistan,2/15/2000,19.739607
Pakistan,3/15/2000,26.018618
Pakistan,4/15/2000,34.383725999999996
Pakistan,5/15/2000,39.032309999999995
Pakistan,6/15/2000,39.36694
Pakistan,7/15/2000,38.493958000000006
Pakistan,8/15/2000,37.879622
Pakistan,9/15/2000,35.546293
Pakistan,10/15/2000,31.791432999999998
Pakistan,11/15/2000,24.939346999999998
Pakistan,12/15/2000,20.919654
Pakistan,1/15/2001,18.216102
Pakistan,2/15/2001,22.096757
Pakistan,3/15/2001,26.973152
Pakistan,4/15/2001,32.723528
Pakistan,5/15/2001,38.550758
Pakistan,6/15/2001,39.17147
Pakistan,7/15/2001,38.368117999999996
Pakistan,8/15/2001,37.788649
Pakistan,9/15/2001,35.270528999999996
Pakistan,10/15/2001,32.12398
Pakistan,11/15/2001,25.652432
Pakistan,12/15/2001,22.282623
Pakistan,1/15/2002,19.201208
Pakistan,2/15/2002,21.499595
Pakistan,3/15/2002,27.841743
Pakistan,4/15/2002,33.781967
Pakistan,5/15/2002,38.54744
Pakistan,6/15/2002,39.74836500000001
Pakistan,7/15/2002,39.40757
Pakistan,8/15/2002,38.448065
Pakistan,9/15/2002,34.751802
Pakistan,10/15/2002,32.146257000000006
Pakistan,11/15/2002,25.792079
Pakistan,12/15/2002,20.966591
Pakistan,1/15/2003,19.724102000000002
Pakistan,2/15/2003,22.407549000000003
Pakistan,3/15/2003,26.824245
Pakistan,4/15/2003,33.206282
Pakistan,5/15/2003,35.819147
Pakistan,6/15/2003,39.784891
Pakistan,7/15/2003,38.221348
Pakistan,8/15/2003,37.624321
Pakistan,9/15/2003,35.317769999999996
Pakistan,10/15/2003,30.916929999999997
Pakistan,11/15/2003,24.09692
Pakistan,12/15/2003,20.343275
Pakistan,1/15/2004,19.741042
Pakistan,2/15/2004,23.2025795
Pakistan,3/15/2004,30.025343
Pakistan,4/15/2004,34.372618
Pakistan,5/15/2004,37.588493
Pakistan,6/15/2004,39.174460999999994
Pakistan,7/15/2004,39.027782
Pakistan,8/15/2004,37.818141999999995
Pakistan,9/15/2004,35.901167
Pakistan,10/15/2004,29.60995
Pakistan,11/15/2004,25.937471
Pakistan,12/15/2004,21.200775
Pakistan,1/15/2005,17.8306494
Pakistan,2/15/2005,20.103015
Pakistan,3/15/2005,26.86577
Pakistan,4/15/2005,31.396164000000002
Pakistan,5/15/2005,34.959047
Pakistan,6/15/2005,39.437864000000005
Pakistan,7/15/2005,38.711172
Pakistan,8/15/2005,38.001053
Pakistan,9/15/2005,36.264994
Pakistan,10/15/2005,31.333714999999998
Pakistan,11/15/2005,24.880629999999996
Pakistan,12/15/2005,19.417199
Pakistan,1/15/2006,18.586046000000003
Pakistan,2/15/2006,25.668717
Pakistan,3/15/2006,26.769865
Pakistan,4/15/2006,32.886112
Pakistan,5/15/2006,39.028671
Pakistan,6/15/2006,38.843548
Pakistan,7/15/2006,39.675644000000005
Pakistan,8/15/2006,37.24977
Pakistan,9/15/2006,35.630041000000006
Pakistan,10/15/2006,32.729542
Pakistan,11/15/2006,25.700595999999997
Pakistan,12/15/2006,19.60457
Pakistan,1/15/2007,18.732039
Pakistan,2/15/2007,22.566257
Pakistan,3/15/2007,26.112423
Pakistan,4/15/2007,34.540222
Pakistan,5/15/2007,37.46692
Pakistan,6/15/2007,38.943882
Pakistan,7/15/2007,38.66905800000001
Pakistan,8/15/2007,38.039682
Pakistan,9/15/2007,35.777905000000004
Pakistan,10/15/2007,30.188420999999998
Pakistan,11/15/2007,26.434845000000003
Pakistan,12/15/2007,19.613683
Pakistan,1/15/2008,16.663953
Pakistan,2/15/2008,19.998372
Pakistan,3/15/2008,29.055038
Pakistan,4/15/2008,32.136215
Pakistan,5/15/2008,37.336265999999995
Pakistan,6/15/2008,39.660122
Pakistan,7/15/2008,39.220089
Pakistan,8/15/2008,37.09907199999999
Pakistan,9/15/2008,35.323051
Pakistan,10/15/2008,32.2929
Pakistan,11/15/2008,24.965809
Pakistan,12/15/2008,20.946584
Pakistan,1/15/2009,19.590279
Pakistan,2/15/2009,23.167285
Pakistan,3/15/2009,27.674263
Pakistan,4/15/2009,31.842882
Pakistan,5/15/2009,37.698578
Pakistan,6/15/2009,38.375569999999996
Pakistan,7/15/2009,39.208939
Pakistan,8/15/2009,38.811035
Pakistan,9/15/2009,36.1075
Pakistan,10/15/2009,31.019175
Pakistan,11/15/2009,24.598069000000002
Pakistan,12/15/2009,20.658168
Pakistan,1/15/2010,20.004577
Pakistan,2/15/2010,22.486765
Pakistan,3/15/2010,30.203863000000002
Pakistan,4/15/2010,34.928984
Pakistan,5/15/2010,38.039682
Pakistan,6/15/2010,38.368406
Pakistan,7/15/2010,38.573124
Pakistan,8/15/2010,37.317898
Pakistan,9/15/2010,35.101599
Pakistan,10/15/2010,32.155151000000004
Pakistan,11/15/2010,25.129176
Pakistan,12/15/2010,19.424941
Pakistan,1/15/2011,18.371772999999997
Pakistan,2/15/2011,21.531022
Pakistan,3/15/2011,27.480366
Pakistan,4/15/2011,31.579971
Pakistan,5/15/2011,38.210308
Pakistan,6/15/2011,39.898138
Pakistan,7/15/2011,38.849472
Pakistan,8/15/2011,37.921894
Pakistan,9/15/2011,35.177761000000004
Pakistan,10/15/2011,31.191585999999997
Pakistan,11/15/2011,26.960693
Pakistan,12/15/2011,19.584266
Pakistan,1/15/2012,17.5751767
Pakistan,2/15/2012,19.492129
Pakistan,3/15/2012,26.691422
Pakistan,4/15/2012,31.861713
Pakistan,5/15/2012,36.836836
Pakistan,6/15/2012,38.915937
Pakistan,7/15/2012,39.58757800000001
Pakistan,8/15/2012,38.184347
Pakistan,9/15/2012,34.925858
Pakistan,10/15/2012,30.30588
Pakistan,11/15/2012,25.236341
Pakistan,12/15/2012,20.188924
Pakistan,1/15/2013,18.577369
Pakistan,2/15/2013,21.390913
Pakistan,3/15/2013,27.306213
Pakistan,4/15/2013,31.456121
Pakistan,5/15/2013,37.075495000000004
Pakistan,6/15/2013,39.339929999999995
Pakistan,7/15/2013,39.339369000000005
Pakistan,8/15/2013,37.380022
Pakistan,9/15/2013,36.485974999999996
Pakistan,10/15/2013,32.803644
Pakistan,11/15/2013,24.545339000000002
Pakistan,12/15/2013,19.885865
Pakistan,1/15/2014,18.518724
Pakistan,2/15/2014,20.120359999999998
Pakistan,3/15/2014,25.58611
Pakistan,4/15/2014,31.955566
Pakistan,5/15/2014,35.689512
Pakistan,6/15/2014,40.003387000000004
Pakistan,7/15/2014,39.490303000000004
Pakistan,8/15/2014,38.218396999999996
Pakistan,9/15/2014,35.980329999999995
Pakistan,10/15/2014,31.555836
Pakistan,11/15/2014,25.000794
Pakistan,12/15/2014,19.653990999999998
Pakistan,1/15/2015,19.068101
Pakistan,2/15/2015,23.0509615
Pakistan,3/15/2015,25.895225
Pakistan,4/15/2015,32.954098
Pakistan,5/15/2015,37.241772
Pakistan,6/15/2015,38.492146999999996
Pakistan,7/15/2015,38.592514
Pakistan,8/15/2015,37.877827
Pakistan,9/15/2015,35.224474
Pakistan,10/15/2015,31.824923000000002
Pakistan,11/15/2015,25.136084
Pakistan,12/15/2015,19.936647999999998
Pakistan,1/15/2016,20.22548
Pakistan,2/15/2016,22.52941
Pakistan,3/15/2016,27.483366
Pakistan,4/15/2016,32.735853
Pakistan,5/15/2016,38.401512
Pakistan,6/15/2016,40.084042
Pakistan,7/15/2016,39.412855
Pakistan,8/15/2016,37.633787
Pakistan,9/15/2016,36.721990000000005
Pakistan,10/15/2016,32.296219
Pakistan,11/15/2016,25.585048999999998
Pakistan,12/15/2016,22.677066
Pakistan,1/15/2017,18.781888000000002
Pakistan,2/15/2017,22.572619
Pakistan,3/15/2017,27.605806
Pakistan,4/15/2017,34.294966
Pakistan,5/15/2017,38.380533
Pakistan,6/15/2017,39.586062999999996
Pakistan,7/15/2017,39.279742999999996
Pakistan,8/15/2017,38.417395
Pakistan,9/15/2017,36.105295
Pakistan,10/15/2017,32.768578000000005
Pakistan,11/15/2017,25.036412
Pakistan,12/15/2017,20.168582999999998
Pakistan,1/15/2018,19.849792
Pakistan,2/15/2018,23.230041
Pakistan,3/15/2018,29.094007
Pakistan,4/15/2018,33.893892
Pakistan,5/15/2018,37.203485
Pakistan,6/15/2018,39.846754
Pakistan,7/15/2018,39.542722999999995
Pakistan,8/15/2018,38.955425000000005
Pakistan,9/15/2018,36.167343
Pakistan,10/15/2018,30.891493
Pakistan,11/15/2018,25.544254000000002
Pakistan,12/15/2018,20.083511
Pakistan,1/15/2019,19.269932
Pakistan,2/15/2019,20.628211999999998
Pakistan,3/15/2019,25.512781
Pakistan,4/15/2019,33.269384
Pakistan,5/15/2019,35.966484
Pakistan,6/15/2019,39.28774799999999
Pakistan,7/15/2019,39.638474
Pakistan,8/15/2019,38.307756
Pakistan,9/15/2019,37.704138
Pakistan,10/15/2019,31.388504
Pakistan,11/15/2019,24.318531
Pakistan,12/15/2019,19.245658
Pakistan,1/15/2020,17.5446286
Pakistan,2/15/2020,22.712709
Pakistan,3/15/2020,25.5691805
Pakistan,4/15/2020,32.317116
Pakistan,5/15/2020,36.795738
Pakistan,6/15/2020,39.455471
Pakistan,7/15/2020,39.857316999999995
Pakistan,8/15/2020,38.86691
Pakistan,9/15/2020,36.205973
Pakistan,10/15/2020,30.946539
Pakistan,11/15/2020,24.122538
Pakistan,12/15/2020,19.682612
Pakistan,1/15/2021,18.199847
Pakistan,2/15/2021,24.380482
Pakistan,3/15/2021,29.18252
Pakistan,4/15/2021,32.840235
Pakistan,5/15/2021,36.906121999999996
Pakistan,6/15/2021,39.503887
Pakistan,7/15/2021,39.762316
Pakistan,8/15/2021,38.609318
Pakistan,9/15/2021,37.409632
Pakistan,10/15/2021,31.407034
Pakistan,11/15/2021,24.92384
Pakistan,12/15/2021,20.160879
Pakistan,1/15/2022,18.900832
Pakistan,2/15/2022,22.709485
Pakistan,3/15/2022,30.464775
Pakistan,4/15/2022,35.75962
Pakistan,5/15/2022,38.645075
Pakistan,6/15/2022,39.25105
Pakistan,7/15/2022,37.586527000000004
Pakistan,8/15/2022,36.647657
Pakistan,9/15/2022,36.483248
Pakistan,10/15/2022,31.493893
Pakistan,11/15/2022,25.727669
Pakistan,12/15/2022,20.652903000000002
Pakistan,1/15/2023,17.4712043
Pakistan,2/15/2023,24.957694
Pakistan,3/15/2023,27.776695
Pakistan,4/15/2023,31.630292999999998
Pakistan,5/15/2023,35.636359999999996
Pakistan,6/15/2023,38.90732
Pakistan,7/15/2023,38.608715000000004
Pakistan,8/15/2023,38.656818
Pakistan,9/15/2023,36.948570000000004
Pakistan,10/15/2023,31.915947
Pakistan,11/15/2023,26.136896
Pakistan,12/15/2023,21.426382
Pakistan,1/15/2024,19.417761
Pakistan,2/15/2024,21.948188000000002
Pakistan,3/15/2024,26.696811999999998
Pakistan,4/15/2024,31.200352
Pakistan,5/15/2024,38.249664
Sri Lanka,1/15/1940,33.583366
Sri Lanka,2/15/1940,34.208605
Sri Lanka,3/15/1940,36.05957
Sri Lanka,4/15/1940,35.700304
Sri Lanka,5/15/1940,35.881657000000004
Sri Lanka,6/15/1940,35.934484
Sri Lanka,7/15/1940,36.169823
Sri Lanka,8/15/1940,36.456740999999994
Sri Lanka,9/15/1940,35.890747000000005
Sri Lanka,10/15/1940,35.225298
Sri Lanka,11/15/1940,34.402184
Sri Lanka,12/15/1940,33.932770000000005
Sri Lanka,1/15/1941,33.641365
Sri Lanka,2/15/1941,34.709368
Sri Lanka,3/15/1941,36.05627
Sri Lanka,4/15/1941,37.694838000000004
Sri Lanka,5/15/1941,37.332531
Sri Lanka,6/15/1941,36.462181
Sri Lanka,7/15/1941,36.883669
Sri Lanka,8/15/1941,35.780636
Sri Lanka,9/15/1941,35.392979999999994
Sri Lanka,10/15/1941,35.11837
Sri Lanka,11/15/1941,34.5379
Sri Lanka,12/15/1941,33.506138
Sri Lanka,1/15/1942,33.400227
Sri Lanka,2/15/1942,34.20598
Sri Lanka,3/15/1942,34.811926
Sri Lanka,4/15/1942,35.180565
Sri Lanka,5/15/1942,36.074688
Sri Lanka,6/15/1942,35.993778
Sri Lanka,7/15/1942,36.005362
Sri Lanka,8/15/1942,35.583287999999996
Sri Lanka,9/15/1942,35.291403
Sri Lanka,10/15/1942,34.960210000000004
Sri Lanka,11/15/1942,34.53347
Sri Lanka,12/15/1942,33.686913000000004
Sri Lanka,1/15/1943,33.658018
Sri Lanka,2/15/1943,34.442211
Sri Lanka,3/15/1943,35.061024
Sri Lanka,4/15/1943,35.363234
Sri Lanka,5/15/1943,36.047688
Sri Lanka,6/15/1943,35.922499
Sri Lanka,7/15/1943,35.36471
Sri Lanka,8/15/1943,36.009005
Sri Lanka,9/15/1943,36.019096
Sri Lanka,10/15/1943,34.723166
Sri Lanka,11/15/1943,34.601336
Sri Lanka,12/15/1943,33.614618
Sri Lanka,1/15/1944,33.717163
Sri Lanka,2/15/1944,34.454184
Sri Lanka,3/15/1944,34.9784
Sri Lanka,4/15/1944,36.426128000000006
Sri Lanka,5/15/1944,36.56974
Sri Lanka,6/15/1944,36.530214
Sri Lanka,7/15/1944,36.485638
Sri Lanka,8/15/1944,36.67947
Sri Lanka,9/15/1944,35.381477000000004
Sri Lanka,10/15/1944,35.10206
Sri Lanka,11/15/1944,34.366428
Sri Lanka,12/15/1944,33.936424
Sri Lanka,1/15/1945,33.08982
Sri Lanka,2/15/1945,34.73693299999999
Sri Lanka,3/15/1945,35.650980000000004
Sri Lanka,4/15/1945,36.769312
Sri Lanka,5/15/1945,37.780117
Sri Lanka,6/15/1945,37.078974
Sri Lanka,7/15/1945,36.42228
Sri Lanka,8/15/1945,36.118763
Sri Lanka,9/15/1945,36.462543
Sri Lanka,10/15/1945,35.43092
Sri Lanka,11/15/1945,34.338620000000006
Sri Lanka,12/15/1945,33.538677
Sri Lanka,1/15/1946,33.130466
Sri Lanka,2/15/1946,34.53026
Sri Lanka,3/15/1946,35.681887
Sri Lanka,4/15/1946,36.8404
Sri Lanka,5/15/1946,37.482428
Sri Lanka,6/15/1946,36.835104
Sri Lanka,7/15/1946,36.56071
Sri Lanka,8/15/1946,36.457794
Sri Lanka,9/15/1946,36.574985999999996
Sri Lanka,10/15/1946,35.280010000000004
Sri Lanka,11/15/1946,34.235188
Sri Lanka,12/15/1946,34.036528000000004
Sri Lanka,1/15/1947,34.018845
Sri Lanka,2/15/1947,34.415262
Sri Lanka,3/15/1947,35.366781
Sri Lanka,4/15/1947,36.231604
Sri Lanka,5/15/1947,36.799202
Sri Lanka,6/15/1947,36.836046
Sri Lanka,7/15/1947,36.856495
Sri Lanka,8/15/1947,36.180355
Sri Lanka,9/15/1947,36.128681
Sri Lanka,10/15/1947,35.576060999999996
Sri Lanka,11/15/1947,34.701763
Sri Lanka,12/15/1947,33.663866
Sri Lanka,1/15/1948,34.00281
Sri Lanka,2/15/1948,34.616087
Sri Lanka,3/15/1948,35.595142
Sri Lanka,4/15/1948,36.629389
Sri Lanka,5/15/1948,37.334686
Sri Lanka,6/15/1948,36.9958
Sri Lanka,7/15/1948,36.553848
Sri Lanka,8/15/1948,36.508973999999995
Sri Lanka,9/15/1948,37.019881999999996
Sri Lanka,10/15/1948,35.955357
Sri Lanka,11/15/1948,34.52377
Sri Lanka,12/15/1948,33.717426
Sri Lanka,1/15/1949,34.155743
Sri Lanka,2/15/1949,34.808915999999996
Sri Lanka,3/15/1949,36.30746500000001
Sri Lanka,4/15/1949,37.588778000000005
Sri Lanka,5/15/1949,37.053751000000005
Sri Lanka,6/15/1949,36.250237999999996
Sri Lanka,7/15/1949,36.054638
Sri Lanka,8/15/1949,35.717715999999996
Sri Lanka,9/15/1949,35.722115
Sri Lanka,10/15/1949,36.083626
Sri Lanka,11/15/1949,35.02285
Sri Lanka,12/15/1949,34.32491
Sri Lanka,1/15/1950,34.38826400000001
Sri Lanka,2/15/1950,36.022648000000004
Sri Lanka,3/15/1950,36.375280000000004
Sri Lanka,4/15/1950,37.245089
Sri Lanka,5/15/1950,37.480951000000005
Sri Lanka,6/15/1950,36.29502
Sri Lanka,7/15/1950,36.535543000000004
Sri Lanka,8/15/1950,36.093119
Sri Lanka,9/15/1950,35.73993
Sri Lanka,10/15/1950,36.166475
Sri Lanka,11/15/1950,35.995867000000004
Sri Lanka,12/15/1950,35.591116
Sri Lanka,1/15/1951,35.102911
Sri Lanka,2/15/1951,35.050898000000004
Sri Lanka,3/15/1951,37.03887
Sri Lanka,4/15/1951,37.09414
Sri Lanka,5/15/1951,37.573952000000006
Sri Lanka,6/15/1951,36.600128
Sri Lanka,7/15/1951,35.95216
Sri Lanka,8/15/1951,36.71186
Sri Lanka,9/15/1951,36.397102000000004
Sri Lanka,10/15/1951,36.006378
Sri Lanka,11/15/1951,35.284191
Sri Lanka,12/15/1951,34.73323
Sri Lanka,1/15/1952,34.607012
Sri Lanka,2/15/1952,36.02212
Sri Lanka,3/15/1952,37.633652
Sri Lanka,4/15/1952,38.066288
Sri Lanka,5/15/1952,38.102339
Sri Lanka,6/15/1952,36.295044000000004
Sri Lanka,7/15/1952,36.114119
Sri Lanka,8/15/1952,36.344472999999994
Sri Lanka,9/15/1952,36.911743
Sri Lanka,10/15/1952,35.996256
Sri Lanka,11/15/1952,35.872505000000004
Sri Lanka,12/15/1952,35.389905999999996
Sri Lanka,1/15/1953,35.113012
Sri Lanka,2/15/1953,35.979794
Sri Lanka,3/15/1953,37.639751000000004
Sri Lanka,4/15/1953,38.443514
Sri Lanka,5/15/1953,38.673346
Sri Lanka,6/15/1953,37.209894
Sri Lanka,7/15/1953,36.251047
Sri Lanka,8/15/1953,36.205612
Sri Lanka,9/15/1953,35.94934
Sri Lanka,10/15/1953,35.428055
Sri Lanka,11/15/1953,34.76902
Sri Lanka,12/15/1953,34.624245
Sri Lanka,1/15/1954,34.085865
Sri Lanka,2/15/1954,35.166441
Sri Lanka,3/15/1954,35.524155
Sri Lanka,4/15/1954,36.463728
Sri Lanka,5/15/1954,36.581745
Sri Lanka,6/15/1954,36.49364
Sri Lanka,7/15/1954,35.866631999999996
Sri Lanka,8/15/1954,35.707487
Sri Lanka,9/15/1954,36.080393
Sri Lanka,10/15/1954,34.930262
Sri Lanka,11/15/1954,34.176388
Sri Lanka,12/15/1954,33.835463000000004
Sri Lanka,1/15/1955,33.725372
Sri Lanka,2/15/1955,34.20585
Sri Lanka,3/15/1955,35.39142
Sri Lanka,4/15/1955,36.284921999999995
Sri Lanka,5/15/1955,36.383226
Sri Lanka,6/15/1955,35.738884
Sri Lanka,7/15/1955,36.087334
Sri Lanka,8/15/1955,36.001954999999995
Sri Lanka,9/15/1955,35.543697
Sri Lanka,10/15/1955,35.368149
Sri Lanka,11/15/1955,34.40939
Sri Lanka,12/15/1955,33.223976
Sri Lanka,1/15/1956,33.2304
Sri Lanka,2/15/1956,33.949877
Sri Lanka,3/15/1956,35.762755999999996
Sri Lanka,4/15/1956,37.252585999999994
Sri Lanka,5/15/1956,37.361121999999995
Sri Lanka,6/15/1956,36.013287
Sri Lanka,7/15/1956,36.0623
Sri Lanka,8/15/1956,35.939087
Sri Lanka,9/15/1956,35.87133
Sri Lanka,10/15/1956,35.01802
Sri Lanka,11/15/1956,34.500156000000004
Sri Lanka,12/15/1956,33.73798
Sri Lanka,1/15/1957,33.831034
Sri Lanka,2/15/1957,34.419287
Sri Lanka,3/15/1957,36.304546
Sri Lanka,4/15/1957,37.20499
Sri Lanka,5/15/1957,36.936474000000004
Sri Lanka,6/15/1957,36.713903
Sri Lanka,7/15/1957,36.764902000000006
Sri Lanka,8/15/1957,36.709717
Sri Lanka,9/15/1957,37.016890000000004
Sri Lanka,10/15/1957,35.963840000000005
Sri Lanka,11/15/1957,34.674688
Sri Lanka,12/15/1957,34.311113
Sri Lanka,1/15/1958,34.457613
Sri Lanka,2/15/1958,34.792248
Sri Lanka,3/15/1958,35.954723
Sri Lanka,4/15/1958,36.874672
Sri Lanka,5/15/1958,36.906605
Sri Lanka,6/15/1958,37.238173
Sri Lanka,7/15/1958,37.292423
Sri Lanka,8/15/1958,36.261044
Sri Lanka,9/15/1958,37.08897
Sri Lanka,10/15/1958,35.638395
Sri Lanka,11/15/1958,34.765526
Sri Lanka,12/15/1958,34.37098
Sri Lanka,1/15/1959,34.462038
Sri Lanka,2/15/1959,35.322145000000006
Sri Lanka,3/15/1959,36.76292
Sri Lanka,4/15/1959,37.38077199999999
Sri Lanka,5/15/1959,37.78199000000001
Sri Lanka,6/15/1959,36.640867
Sri Lanka,7/15/1959,36.740644
Sri Lanka,8/15/1959,37.009764000000004
Sri Lanka,9/15/1959,36.69125
Sri Lanka,10/15/1959,36.160602999999995
Sri Lanka,11/15/1959,34.57045
Sri Lanka,12/15/1959,34.31966
Sri Lanka,1/15/1960,34.127624999999995
Sri Lanka,2/15/1960,34.196632
Sri Lanka,3/15/1960,35.59738
Sri Lanka,4/15/1960,36.259861
Sri Lanka,5/15/1960,36.684968999999995
Sri Lanka,6/15/1960,37.12003300000001
Sri Lanka,7/15/1960,36.007084
Sri Lanka,8/15/1960,37.031643
Sri Lanka,9/15/1960,36.403503
Sri Lanka,10/15/1960,36.2053
Sri Lanka,11/15/1960,34.244678
Sri Lanka,12/15/1960,34.214527000000004
Sri Lanka,1/15/1961,34.156075
Sri Lanka,2/15/1961,34.266745
Sri Lanka,3/15/1961,35.65617
Sri Lanka,4/15/1961,36.79255
Sri Lanka,5/15/1961,36.768639
Sri Lanka,6/15/1961,36.564037
Sri Lanka,7/15/1961,36.671858
Sri Lanka,8/15/1961,36.569494
Sri Lanka,9/15/1961,36.276978
Sri Lanka,10/15/1961,35.401915
Sri Lanka,11/15/1961,34.570713
Sri Lanka,12/15/1961,33.981224
Sri Lanka,1/15/1962,33.763863
Sri Lanka,2/15/1962,34.667952
Sri Lanka,3/15/1962,35.360348
Sri Lanka,4/15/1962,36.50825999999999
Sri Lanka,5/15/1962,36.68731
Sri Lanka,6/15/1962,36.940832
Sri Lanka,7/15/1962,36.902792
Sri Lanka,8/15/1962,36.693838
Sri Lanka,9/15/1962,36.307356
Sri Lanka,10/15/1962,35.413504
Sri Lanka,11/15/1962,34.755592
Sri Lanka,12/15/1962,34.265194
Sri Lanka,1/15/1963,33.486988
Sri Lanka,2/15/1963,34.028625000000005
Sri Lanka,3/15/1963,35.179737
Sri Lanka,4/15/1963,36.284698
Sri Lanka,5/15/1963,37.405602
Sri Lanka,6/15/1963,37.194912
Sri Lanka,7/15/1963,36.833944
Sri Lanka,8/15/1963,37.125766999999996
Sri Lanka,9/15/1963,36.74373
Sri Lanka,10/15/1963,35.599199999999996
Sri Lanka,11/15/1963,34.382850000000005
Sri Lanka,12/15/1963,34.164726
Sri Lanka,1/15/1964,33.976555
Sri Lanka,2/15/1964,34.713028
Sri Lanka,3/15/1964,35.477371
Sri Lanka,4/15/1964,37.23231
Sri Lanka,5/15/1964,37.761745000000005
Sri Lanka,6/15/1964,37.359335
Sri Lanka,7/15/1964,36.350206
Sri Lanka,8/15/1964,36.291685
Sri Lanka,9/15/1964,36.323595
Sri Lanka,10/15/1964,35.478992000000005
Sri Lanka,11/15/1964,34.397596
Sri Lanka,12/15/1964,33.739903999999996
Sri Lanka,1/15/1965,33.885191
Sri Lanka,2/15/1965,34.673853
Sri Lanka,3/15/1965,35.965483
Sri Lanka,4/15/1965,36.29406
Sri Lanka,5/15/1965,36.147034
Sri Lanka,6/15/1965,36.288973
Sri Lanka,7/15/1965,36.695116
Sri Lanka,8/15/1965,35.540852
Sri Lanka,9/15/1965,36.483988
Sri Lanka,10/15/1965,35.444637
Sri Lanka,11/15/1965,34.703636
Sri Lanka,12/15/1965,34.204170000000005
